run_id,label,condition,window,sample_index,raw_x,dt_us,host_time_s
normal_50pct_pilot_01,0,normal,2,50,16364,996,1789348275.823995
normal_50pct_pilot_01,0,normal,2,51,16352,1001,1789348275.823995
normal_50pct_pilot_01,0,normal,2,52,16420,996,1789348275.823995
normal_50pct_pilot_01,0,normal,2,53,16320,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,54,16376,1002,1789348275.823995
normal_50pct_pilot_01,0,normal,2,55,16392,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,56,16356,994,1789348275.823995
normal_50pct_pilot_01,0,normal,2,57,16452,999,1789348275.823995
normal_50pct_pilot_01,0,normal,2,58,16300,1002,1789348275.823995
normal_50pct_pilot_01,0,normal,2,59,16344,995,1789348275.823995
normal_50pct_pilot_01,0,normal,2,60,16340,1003,1789348275.823995
normal_50pct_pilot_01,0,normal,2,61,16420,997,1789348275.823995
normal_50pct_pilot_01,0,normal,2,62,16328,999,1789348275.823995
normal_50pct_pilot_01,0,normal,2,63,16384,996,1789348275.823995
normal_50pct_pilot_01,0,normal,3,0,16324,0,1789348276.208313
normal_50pct_pilot_01,0,normal,3,1,16396,1000,1789348276.208313
normal_50pct_pilot_01,0,normal,3,2,16392,995,1789348276.208313
normal_50pct_pilot_01,0,normal,3,3,16320,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,4,16328,997,1789348276.208313
normal_50pct_pilot_01,0,normal,3,5,16372,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,6,16368,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,7,16392,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,8,16324,995,1789348276.208313
normal_50pct_pilot_01,0,normal,3,9,16356,1000,1789348276.208313
normal_50pct_pilot_01,0,normal,3,10,16372,1003,1789348276.208313
normal_50pct_pilot_01,0,normal,3,11,16308,995,1789348276.208313
normal_50pct_pilot_01,0,normal,3,12,16348,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,13,16272,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,14,16356,997,1789348276.208313
normal_50pct_pilot_01,0,normal,3,15,16376,997,1789348276.208313
normal_50pct_pilot_01,0,normal,3,16,16356,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,17,16372,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,18,16412,997,1789348276.208313
normal_50pct_pilot_01,0,normal,3,19,16356,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,20,16372,998,1789348276.208313
normal_50pct_pilot_01,0,normal,3,21,16404,997,1789348276.208313
normal_50pct_pilot_01,0,normal,3,22,16336,998,1789348276.208313
normal_50pct_pilot_01,0,normal,3,23,16296,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,24,16368,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,25,16252,998,1789348276.208313
normal_50pct_pilot_01,0,normal,3,26,16368,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,27,16416,996,1789348276.208313
normal_50pct_pilot_01,0,normal,3,28,16324,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,29,16348,1002,1789348276.208313
normal_50pct_pilot_01,0,normal,3,30,16424,996,1789348276.208313
normal_50pct_pilot_01,0,normal,3,31,16336,1002,1789348276.208313
normal_50pct_pilot_01,0,normal,3,32,16356,998,1789348276.208313
normal_50pct_pilot_01,0,normal,3,33,16340,998,1789348276.208313
normal_50pct_pilot_01,0,normal,3,34,16420,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,35,16356,994,1789348276.208313
normal_50pct_pilot_01,0,normal,3,36,16356,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,37,16240,1004,1789348276.208313
normal_50pct_pilot_01,0,normal,3,38,16352,997,1789348276.208313
normal_50pct_pilot_01,0,normal,3,39,16228,998,1789348276.208313
normal_50pct_pilot_01,0,normal,3,40,16364,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,41,16280,996,1789348276.208313
normal_50pct_pilot_01,0,normal,3,42,16368,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,43,16304,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,44,16272,997,1789348276.208313
normal_50pct_pilot_01,0,normal,3,45,16352,1003,1789348276.208313
normal_50pct_pilot_01,0,normal,3,46,16392,995,1789348276.208313
normal_50pct_pilot_01,0,normal,3,47,16412,1000,1789348276.208313
normal_50pct_pilot_01,0,normal,3,48,16324,1000,1789348276.208313
normal_50pct_pilot_01,0,normal,3,49,16464,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,50,16332,998,1789348276.208313
normal_50pct_pilot_01,0,normal,3,51,16452,997,1789348276.208313
normal_50pct_pilot_01,0,normal,3,52,16384,996,1789348276.208313
normal_50pct_pilot_01,0,normal,3,53,16440,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,54,16336,998,1789348276.208313
normal_50pct_pilot_01,0,normal,3,55,16320,998,1789348276.208313
normal_50pct_pilot_01,0,normal,3,56,16368,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,57,16416,999,1789348276.208313
normal_50pct_pilot_01,0,normal,3,58,16384,1001,1789348276.208313
normal_50pct_pilot_01,0,normal,3,59,16408,996,1789348276.208313
normal_50pct_pilot_01,0,normal,3,60,16368,1002,1789348276.208313
normal_50pct_pilot_01,0,normal,3,61,16364,1000,1789348276.208313
normal_50pct_pilot_01,0,normal,3,62,16300,998,1789348276.208313
normal_50pct_pilot_01,0,normal,3,63,16344,996,1789348276.208313
normal_50pct_pilot_01,0,normal,4,0,16308,0,1789348276.592063
normal_50pct_pilot_01,0,normal,4,1,16344,1002,1789348276.592063
normal_50pct_pilot_01,0,normal,4,2,16300,997,1789348276.592063
normal_50pct_pilot_01,0,normal,4,3,16320,1000,1789348276.592063
normal_50pct_pilot_01,0,normal,4,4,16364,999,1789348276.592063
normal_50pct_pilot_01,0,normal,4,5,16372,999,1789348276.592063
normal_50pct_pilot_01,0,normal,4,6,16356,1002,1789348276.592063
normal_50pct_pilot_01,0,normal,4,7,16328,995,1789348276.592063
normal_50pct_pilot_01,0,normal,4,8,16416,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,9,16412,999,1789348276.592063
normal_50pct_pilot_01,0,normal,4,10,16376,1003,1789348276.592063
normal_50pct_pilot_01,0,normal,4,11,16432,994,1789348276.592063
normal_50pct_pilot_01,0,normal,4,12,16328,1002,1789348276.592063
normal_50pct_pilot_01,0,normal,4,13,16364,1001,1789348276.592063
normal_50pct_pilot_01,0,normal,4,14,16344,995,1789348276.592063
normal_50pct_pilot_01,0,normal,4,15,16400,998,1789348276.592063
